,name,category,rating,review,link,addr,hour,tel,univ,lat,lng
631,섬,한식,4.3,57,https://place.map.kakao.com/1769346722,서울 마포구 동교로46길 42 2층,,070-4036-4642,연세대학교,37.5620585,126.926773
632,커피가게동경 연희점,커피전문점,2.4,22,https://place.map.kakao.com/1088457640,서울 서대문구 연희맛로 23,,,연세대학교,37.5671033,126.9296369
633,굽네치킨 서대문연희점,치킨,4.0,0,https://place.map.kakao.com/8195632,서울 서대문구 연희로 170 1층,,02-333-9492,연세대학교,37.5720898,126.9353423
634,요코쵸,일본식주점,3.8,143,https://place.map.kakao.com/27272826,서울 마포구 성미산로 161-15,,02-324-8875,연세대학교,37.5652905,126.9235006
635,본죽&비빔밥cafe 연희점,퓨전한식,3.6,3,https://place.map.kakao.com/18299379,서울 서대문구 연희맛로 18 1층,,02-324-8866,연세대학교,37.5666797,126.9298263
636,뉴오더클럽,피자,3.3,341,https://place.map.kakao.com/1629395786,서울 마포구 동교로34길 3,,,연세대학교,37.5610182,126.9245343
637,해즈밀,양식,2.8,110,https://place.map.kakao.com/525722197,서울 마포구 동교로46길 42-20,,02-6339-3839,연세대학교,37.5618428,126.9265361
638,유야케도쿄,"돈까스,우동",4.3,60,https://place.map.kakao.com/1459458596,서울 서대문구 이화여대3길 28 1층 101호,,,연세대학교,37.5580508,126.9440646
639,명랑핫도그 연희점,패스트푸드,3.6,8,https://place.map.kakao.com/886981259,서울 서대문구 증가로 13-9,,02-336-4959,연세대학교,37.5690889,126.9311004
640,신촌 칼,"호프,요리주점",4.2,45,https://place.map.kakao.com/27389671,서울 서대문구 연세로4길 42-3,,070-7626-1010,연세대학교,37.5578709,126.9390793
641,칠칠켄터키신촌점 (2021년 12월 예정),치킨,3.7,19,https://place.map.kakao.com/24228363,서울 서대문구 연세로9길 14,,02-336-1977,연세대학교,37.5586108,126.9359913
642,미스터서왕만두,분식,4.8,19,https://place.map.kakao.com/1210257268,서울 서대문구 명물길 59 1층,,02-313-8868,연세대학교,37.5591024,126.9393538
643,질리,이탈리안,4.5,75,https://place.map.kakao.com/1506305363,서울 마포구 동교로38길 23 지층,,02-6949-5651,연세대학교,37.5618026,126.9254772
644,티아레나,카페,4.8,12,https://place.map.kakao.com/292935948,서울 서대문구 연희맛로 43-2 2층,,010-5754-7576,연세대학교,37.5687481,126.9310781
645,맘스터치 연희동점,패스트푸드,4.3,1,https://place.map.kakao.com/1144016842,서울 서대문구 연희로 107-1 1층,,02-336-8489,연세대학교,37.5676388,126.9312649
646,나나하치,일본식주점,4.2,0,https://place.map.kakao.com/13605666,서울 서대문구 연희로 153 1층,,,연세대학교,37.5711324,126.934088
647,긴자료코 이대점,일식,4.1,32,https://place.map.kakao.com/1233587497,서울 서대문구 이화여대5길 28 1층,,02-309-5861,연세대학교,37.5583867,126.944052
648,예티 신촌점,인도음식,4.5,69,https://place.map.kakao.com/2041599663,서울 서대문구 연세로12길 23 2층,,02-312-1179,연세대학교,37.5590407,126.9383032
649,카페 코지,카페,4.3,39,https://place.map.kakao.com/686552236,서울 서대문구 이화여대길 88-19,,,연세대학교,37.5594525,126.9439362
650,나이스샤워 신촌점,일식,3.5,95,https://place.map.kakao.com/1385218243,서울 서대문구 연세로 35 2층,,02-6348-1020,연세대학교,37.5586875,126.9366988
651,설레임삼겹살1989,삼겹살,3.7,144,https://place.map.kakao.com/19400255,서울 서대문구 연세로5가길 31,,02-3144-1727,연세대학교,37.5571547,126.9348882
652,청담동포장마차,실내포장마차,4.3,58,https://place.map.kakao.com/8086719,서울 서대문구 연세로4길 25,,02-363-4377,연세대학교,37.5574533,126.9380315
653,배스킨라빈스 연희사러가점,아이스크림,3.0,2,https://place.map.kakao.com/17169040,서울 서대문구 연희맛로 23,,02-337-3231,연세대학교,37.5671033,126.9296369
654,드롭스 연희동본점,간식,5.0,2,https://place.map.kakao.com/749492172,서울 서대문구 연희로 117 1층,,010-8896-5402,연세대학교,37.5682728,126.9318184
655,다미칼국수,국수,3.0,4,https://place.map.kakao.com/8843082,서울 서대문구 성산로 537,,02-392-5342,연세대학교,37.5642881,126.944907
656,마라탕 이대6호점,중식,3.8,33,https://place.map.kakao.com/1899809952,서울 서대문구 신촌역로 23 2층,,,연세대학교,37.5586667,126.9424125
657,연남테라스,양식,2.7,139,https://place.map.kakao.com/1746571167,서울 마포구 동교로 266-7 3층,,,연세대학교,37.5630515,126.9257819
658,스타벅스 신촌명물거리점,커피전문점,3.7,15,https://place.map.kakao.com/12695523,서울 서대문구 명물길 24 1~5층,,1522-3232,연세대학교,37.5577614,126.9381244
659,포티드,카페,4.5,97,https://place.map.kakao.com/2020240735,서울 서대문구 명물길 36-3 1층,,070-7543-6627,연세대학교,37.558173,126.9388056
660,파리바게뜨 연희안산점,"제과,베이커리",5.0,3,https://place.map.kakao.com/12344270,서울 서대문구 연희로 198,,02-322-6222,연세대학교,37.5746296,126.9356129
661,세렌디피티,카페,4.9,77,https://place.map.kakao.com/1128015911,서울 서대문구 이화여대길 67 3층,,02-392-1766,연세대학교,37.5590502,126.9446946
662,코리아식당,한식,3.5,44,https://place.map.kakao.com/15742085,서울 마포구 연희로 35,,02-332-3595,연세대학교,37.5619063,126.9269777
663,커피그래피티,커피전문점,4.5,14,https://place.map.kakao.com/1829454938,서울 마포구 동교로 278,,,연세대학교,37.5639029,126.9264703
664,타코몽,일식,4.6,68,https://place.map.kakao.com/18730682,서울 서대문구 신촌로 49,,,연세대학교,37.5570013,126.9320688
665,파리바게뜨 연희점,"제과,베이커리",3.7,0,https://place.map.kakao.com/795928436,서울 서대문구 연희로 114 내풍빌딩 1층,,02-336-8204,연세대학교,37.5678116,126.9319184
666,던킨도너츠 연대동문회관점,도넛,4.8,0,https://place.map.kakao.com/10314334,서울 서대문구 연세로 50,,02-313-6238,연세대학교,37.564089,126.9389809
667,카페헐리우드 연세대점,이탈리안,4.5,2,https://place.map.kakao.com/24942792,서울 서대문구 성산로 551,,02-723-4888,연세대학교,37.565294,126.9456603
668,매운향솥 신촌점,중식,4.4,14,https://place.map.kakao.com/580642361,서울 서대문구 연세로11길 24,,02-336-7188,연세대학교,37.5589839,126.9355005
669,크래프트비어칸,"호프,요리주점",4.7,6,https://place.map.kakao.com/27461579,서울 서대문구 연희로11길 7 지하1층,,02-325-7903,연세대학교,37.5669492,126.9304371
670,데일리라운드,카페,3.9,92,https://place.map.kakao.com/23098139,서울 마포구 동교로38길 27-19 2층,,02-332-7880,연세대학교,37.5619094,126.9259341
671,연희동수제비,수제비,4.0,7,https://place.map.kakao.com/1568701795,서울 서대문구 연희로 89-3 1층,,02-3142-4959,연세대학교,37.5661476,126.9298724
672,크로키,양식,4.0,8,https://place.map.kakao.com/975646873,서울 서대문구 연희맛로 7-7 3층,,02-332-1845,연세대학교,37.56623889999999,126.928309
673,이노시시,일식집,3.3,31,https://place.map.kakao.com/11797723,서울 마포구 성미산로 197 1층,,070-4242-7307,연세대학교,37.5625532,126.9269719
674,다이닝야경,퓨전일식,4.4,73,https://place.map.kakao.com/637380041,서울 마포구 성미산로 189-6 1층 101호,,02-322-7779,연세대학교,37.5629965,126.9266689
675,백암순대국,순대,3.9,7,https://place.map.kakao.com/27306326,서울 서대문구 연세로11길 13 1층,,02-335-0285,연세대학교,37.5587903,126.9360126
676,베러댄와플 이대점,카페,4.3,25,https://place.map.kakao.com/1842640577,서울 서대문구 이화여대7길 35 1층,,070-4032-0176,연세대학교,37.5585654,126.9436737
677,192전집,"호프,요리주점",5.0,7,https://place.map.kakao.com/1078170275,서울 서대문구 연희맛로 5,,02-332-3664,연세대학교,37.5661202,126.9284364
678,본죽 연대대신동점,죽,4.1,0,https://place.map.kakao.com/16498643,서울 서대문구 연대동문길 71 이화빌딩 1층,,02-362-8684,연세대학교,37.5715889,126.9298074
679,연어상회 신촌점,"해물,생선",2.5,53,https://place.map.kakao.com/27222966,서울 서대문구 연세로12길 20 1층,,,연세대학교,37.5588498,126.938118
680,몽중식,중식,4.2,99,https://place.map.kakao.com/1748774897,서울 마포구 동교로 257 2층,영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00,,연세대학교,37.5627806,126.924629
681,교촌치킨 연희1호점,치킨,3.0,2,https://place.map.kakao.com/19032694,서울 서대문구 성산로 381,영업시간 매일 12:00 ~ 24:00,02-334-7999,연세대학교,37.5630836,126.9312089
682,돌아온김삿갓 신촌점,"호프,요리주점",4.1,15,https://place.map.kakao.com/13566959,서울 서대문구 연세로7안길 4,매일 14:00 ~ 04:00,02-323-7589,연세대학교,37.5578145,126.9364135
683,유원섬커피,카페,3.7,56,https://place.map.kakao.com/1701776676,서울 서대문구 연세로 42-24 2층,영업시간 월~토 12:00 ~ 22:00,,연세대학교,37.5592094,126.9384219
684,희로,일본식주점,4.3,24,https://place.map.kakao.com/134473495,서울 서대문구 성산로 325,"영업시간 월,화,목,금,토,일 17:00 ~ 24:00",,연세대학교,37.5664472,126.926444
685,신촌카우키,베트남음식,4.1,39,https://place.map.kakao.com/236525222,서울 서대문구 연세로9길 37 1층,,02-336-1426,연세대학교,37.5584935,126.934568
686,가마솥순대,순대,5.0,12,https://place.map.kakao.com/1359274821,서울 서대문구 연희로 185,영업시간 매일 10:00 ~ 22:00,02-332-5680,연세대학교,37.5735687,126.9352725
687,제주돈1848,"육류,고기",4.3,33,https://place.map.kakao.com/22651131,서울 서대문구 명물길 27-7,영업시간 매일 16:00 ~ 24:00,02-363-1848,연세대학교,37.5584075,126.9376308
688,이주방,일본식주점,4.2,58,https://place.map.kakao.com/1315942810,서울 마포구 연희로 33 2층,"월,수,목,금,토,일 17:00 ~ 02:00",02-336-3618,연세대학교,37.5618031,126.9269249
689,버거킹 연세로점,패스트푸드,1.9,8,https://place.map.kakao.com/21556767,서울 서대문구 연세로 25,매일 00:00 ~ 24:00,02-322-3669,연세대학교,37.5578925,126.9366716
690,고래파스타,이탈리안,4.2,41,https://place.map.kakao.com/593888079,서울 서대문구 연세로7안길 10-3 2층,영업시간 화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-336-6791,연세대학교,37.5582224,126.9361847
691,공룡부대찌개,"찌개,전골",3.8,5,https://place.map.kakao.com/18593797,서울 서대문구 연희로 81-15,영업시간 매일 11:00 ~ 23:00,02-322-5092,연세대학교,37.5657119,126.9291202
692,미도파커피하우스,카페,3.0,2,https://place.map.kakao.com/1650771621,서울 서대문구 성산로 317 2층,영업시간 매일 11:00 ~ 22:00,,연세대학교,37.5665374,126.9254703
693,남도미가,한식,3.9,3,https://place.map.kakao.com/1966413332,서울 서대문구 연희맛로 5,,02-336-6341,연세대학교,37.5661202,126.9284364
694,미네르바,카페,4.5,25,https://place.map.kakao.com/16418510,서울 서대문구 명물길 20-1 2층,,02-3147-1327,연세대학교,37.5576262,126.937917
695,광고호정닭한마리,닭요리,4.0,5,https://place.map.kakao.com/12665845,서울 동대문구 안암로18가길 32,,02-953-2624,고려대학교,37.5856059,127.0333241
696,고른햇살,분식,4.6,155,https://place.map.kakao.com/13086789,서울 성북구 개운사길 27,,02-953-3394,고려대학교,37.5874859,127.0290878
697,비나레스토랑,인도음식,4.7,45,https://place.map.kakao.com/19245690,서울 동대문구 안암로24길 4,,02-926-5860,고려대학교,37.588379,127.0352698
698,우정초밥,"초밥,롤",4.9,84,https://place.map.kakao.com/743447746,서울 성북구 종암로3길 31 1층,,070-4320-2333,고려대학교,37.5929438,127.0342868
699,백소정,"돈까스,우동",3.4,69,https://place.map.kakao.com/1306082197,서울 성북구 개운사길 30 2층,,,고려대학교,37.5876534,127.0294038
700,동우설렁탕 본점,설렁탕,4.1,34,https://place.map.kakao.com/21233686,서울 성북구 개운사길 45,,02-926-5243,고려대학교,37.588347,127.0290505
701,야마토텐동,일식,4.1,107,https://place.map.kakao.com/927297064,서울 성북구 고려대로28길 2 1층,,02-6326-1055,고려대학교,37.589116,127.0182146
702,이공김밥 안암본점,분식,4.3,149,https://place.map.kakao.com/60259859,서울 성북구 안암로 61-6,,02-926-0005,고려대학교,37.5823573,127.028449
703,오샬,인도음식,4.4,86,https://place.map.kakao.com/540993689,서울 성북구 고려대로24길 6 3층,,02-6084-6527,고려대학교,37.5859316,127.0291985
704,대즐링,카페,4.8,62,https://place.map.kakao.com/2047903591,서울 동대문구 안암로 132 1층,,0507-1409-3946,고려대학교,37.5868092,127.0334807
705,나정순할매쭈꾸미,"해물,생선",2.8,42,https://place.map.kakao.com/15774113,서울 동대문구 약령시로 65,,,고려대학교,37.582974,127.0370707
706,유자유김치떡볶이 본점,떡볶이,3.8,227,https://place.map.kakao.com/14512484,서울 성북구 고려대로24길 48 2층,,02-927-9200,고려대학교,37.58397170000001,127.029301
707,무르무르드구스토,이탈리안,3.3,84,https://place.map.kakao.com/26869744,서울 성북구 고려대로 102-2 4층,,02-928-0683,고려대학교,37.589116,127.0182146
708,스타벅스 종암DT점,커피전문점,2.8,10,https://place.map.kakao.com/1925239650,서울 성북구 종암로 17,,1522-3232,고려대학교,37.5919525,127.0360401
709,현고대닭발 본점,닭요리,4.2,44,https://place.map.kakao.com/8666853,서울 동대문구 제기로2길 42,,02-928-9995,고려대학교,37.5853247,127.0347442
710,디어브레드 고대점,"제과,베이커리",4.5,32,https://place.map.kakao.com/22590329,서울 성북구 개운사1길 29,,070-7661-4129,고려대학교,37.5872889,127.028694
711,미뇽,카페,4.5,50,https://place.map.kakao.com/858190180,서울 동대문구 제기로2길 4 2층,,070-4300-0425,고려대학교,37.586095,127.0329747
712,팔백집,갈비,3.6,67,https://place.map.kakao.com/2024769205,서울 성북구 고려대로27길 3,,02-921-5567,고려대학교,37.5920046,127.0174094
713,일곱평브런치,카페,3.5,12,https://place.map.kakao.com/1126853143,서울 동대문구 제기로5길 28 1층,,02-921-9979,고려대학교,37.5875935,127.035067
714,용초수,중화요리,4.1,30,https://place.map.kakao.com/21401923,서울 성북구 고려대로27길 20,,02-922-7991,고려대학교,37.5871834,127.0298899
715,카페파인,카페,3.6,25,https://place.map.kakao.com/1565634100,"서울 동대문구 안암로22길 15 형준빌딩 1, 2층",,,고려대학교,37.5879995,127.0356812
716,한상차림밥상,한식,3.3,106,https://place.map.kakao.com/2108354197,서울 성북구 고려대로8길 35,,010-9073-4141,고려대학교,37.5917087,127.0054531
717,어흥식당 안암1호점,"스테이크,립",4.2,25,https://place.map.kakao.com/1047320817,서울 성북구 고려대로27길 40 1층,,,고려대학교,37.5880787,127.0298466
718,와플앨리,"제과,베이커리",4.4,36,https://place.map.kakao.com/1665313840,서울 성북구 고려대로28길 21,,02-928-3115,고려대학교,37.589116,127.0182146
719,쿠이도라쿠,일본식라면,2.9,27,https://place.map.kakao.com/16621049,서울 성북구 안암로 103,,02-929-9290,고려대학교,37.5849728,127.0312762
720,삼성통닭 본점,치킨,3.6,27,https://place.map.kakao.com/946837172,서울 성북구 고려대로24길 60,,02-922-0077,고려대학교,37.5834169,127.0293206
721,팔백집,갈비,3.6,276,https://place.map.kakao.com/335111559,서울 성북구 보문로30길 46,,02-928-0032,고려대학교,37.5894509,127.0198045
722,고래돈가스 고대점,"돈까스,우동",4.1,26,https://place.map.kakao.com/24529027,서울 동대문구 안암로 154,,02-953-6592,고려대학교,37.5883631,127.0350877
723,이세돈가스 고려대점,"돈까스,우동",4.3,28,https://place.map.kakao.com/395796193,서울 성북구 개운사길 32 1층,,02-927-7749,고려대학교,37.5877499,127.029424
724,근처식당,동남아음식,3.6,77,https://place.map.kakao.com/1252013552,서울 성북구 회기로3길 2,,010-7470-4393,고려대학교,37.591434,127.0375278
725,매스플레이트 안암본점,이탈리안,3.9,24,https://place.map.kakao.com/24073778,서울 성북구 개운사길 18,,,고려대학교,37.5870906,127.0294484
726,홍능갈비집 본점,갈비,3.3,21,https://place.map.kakao.com/8622755,서울 동대문구 제기로 85,,02-965-0420,고려대학교,37.5868877,127.0424438
727,프로마치,양식,4.4,25,https://place.map.kakao.com/26394949,서울 성북구 고려대로24가길 13 1층,,070-4038-8537,고려대학교,37.5853609,127.0301412
728,문화식당,퓨전요리,4.4,155,https://place.map.kakao.com/23960060,서울 성북구 보문로30나길 37 지하1층,,02-6381-4644,고려대학교,37.5910372,127.0202944
729,베나레스,인도음식,3.6,42,https://place.map.kakao.com/12075400,서울 성북구 고려대로24길 27 2층,,02-921-9982,고려대학교,37.5848711,127.0295316
730,영철버거 본점,햄버거,4.8,20,https://place.map.kakao.com/8005815,서울 성북구 안암로9가길 100 1층,,02-922-1668,고려대학교,37.5831459,127.0287977
731,제주고깃집 안암점,"육류,고기",4.5,86,https://place.map.kakao.com/24923695,서울 성북구 안암로 69-1,,02-926-3696,고려대학교,37.5826156,127.028851
732,토로생선구이,"해물,생선",4.8,18,https://place.map.kakao.com/1523499015,서울 성북구 고려대로28길 14,,02-923-3539,고려대학교,37.5953071,126.9938277
733,키라쿠,카페,3.9,109,https://place.map.kakao.com/789579036,서울 동대문구 약령시로 5-1 아이리스빌딩 1층,,,고려대학교,37.5827554,127.0302882
734,중국관,중화요리,4.7,14,https://place.map.kakao.com/340735999,서울 동대문구 고산자로56길 17 1층,,02-962-3514,고려대학교,37.5884503,127.0379354
735,소문난 보배곱창,"곱창,막창",4.8,13,https://place.map.kakao.com/16586999,서울 동대문구 고산자로 539-1,,02-963-7323,고려대학교,37.58756839999999,127.0374044
736,형제집,한식,4.4,33,https://place.map.kakao.com/16529587,서울 동대문구 제기로6길 14-2,,02-921-3626,고려대학교,37.5859344,127.0342585
737,달콤퐁당 고대점,디저트카페,4.4,21,https://place.map.kakao.com/424982024,서울 동대문구 안암로24길 8,,02-919-8268,고려대학교,37.5883381,127.0354413
738,식빵이맛있는집 네모 고대직영점,"제과,베이커리",2.4,61,https://place.map.kakao.com/1786695359,서울 성북구 고려대로 96,,02-3272-8400,고려대학교,37.589116,127.0182146
739,맥도날드 종암SK점,패스트푸드,2.6,7,https://place.map.kakao.com/7860480,서울 성북구 종암로 58,,070-7017-0661,고려대학교,37.5956106,127.0360234
740,장위동유성집 고대점,"육류,고기",3.1,12,https://place.map.kakao.com/14747096,서울 성북구 안암로 117,,02-922-5443,고려대학교,37.5860053,127.0321358
741,백소정 고대역점,"돈까스,우동",2.5,22,https://place.map.kakao.com/616431962,서울 동대문구 안암로 144 1층,,02-922-2021,고려대학교,37.5875603,127.0343145
742,스타벅스 고대점,커피전문점,3.2,9,https://place.map.kakao.com/7961278,서울 성북구 고려대로24길 51 1층 & 2층,,1522-3232,고려대학교,37.5838912,127.0296926
743,제주고깃집 안암점,"육류,고기",4.5,86,https://place.map.kakao.com/24923695,서울 성북구 안암로 69-1,영업시간 매일 17:00 ~ 24:00,02-926-3696,고려대학교,37.5826156,127.028851
744,소문난 보배곱창,"곱창,막창",4.8,13,https://place.map.kakao.com/16586999,서울 동대문구 고산자로 539-1,영업시간 매일 16:00 ~ 24:00,02-963-7323,고려대학교,37.58756839999999,127.0374044
745,형제집,한식,4.4,33,https://place.map.kakao.com/16529587,서울 동대문구 제기로6길 14-2,매일 15:00 ~ 02:00,02-921-3626,고려대학교,37.5859344,127.0342585
746,달콤퐁당 고대점,디저트카페,4.4,21,https://place.map.kakao.com/424982024,서울 동대문구 안암로24길 8,영업시간 월~토 11:00 ~ 20:00,02-919-8268,고려대학교,37.5883381,127.0354413
747,오소리순대 본점,순대,2.8,6,https://place.map.kakao.com/8010882,서울 동대문구 회기로4길 16,영업시간 매일 10:30 ~ 22:00,02-918-9797,고려대학교,37.5905137,127.037157
748,맥도날드 종암SK점,패스트푸드,2.6,7,https://place.map.kakao.com/7860480,서울 성북구 종암로 58,매일 00:00 ~ 24:00,070-7017-0661,고려대학교,37.5956106,127.0360234
749,장위동유성집 고대점,"육류,고기",3.1,12,https://place.map.kakao.com/14747096,서울 성북구 안암로 117,영업시간 매일 11:00 ~ 23:00,02-922-5443,고려대학교,37.5860053,127.0321358
750,KFC 고대안암점,패스트푸드,3.0,4,https://place.map.kakao.com/1907025237,서울 성북구 개운사길 5 세한빌딩 1층,,02-923-8162,고려대학교,37.5866187,127.0291511
751,홍도야빈대떡,한식,3.6,11,https://place.map.kakao.com/16472986,서울 동대문구 제기로 11-1,,02-953-1092,고려대학교,37.586617,127.0343244
752,라라면가,중식,4.2,126,https://place.map.kakao.com/697084504,서울 성북구 동소문로22길 57-25,,02-921-4851,고려대학교,37.5908868,127.0196566
753,오박사네돈까스전문점 고대점,"돈까스,우동",3.2,11,https://place.map.kakao.com/16902781,서울 성북구 북악산로 1055,,02-922-9759,고려대학교,37.59249519999999,127.0351895
754,최고당돈가스 성신여대점,"돈까스,우동",4.2,98,https://place.map.kakao.com/1393612884,서울 성북구 보문로34길 77 1층,,02-921-8822,고려대학교,37.5913637,127.0194714
755,밀플랜비 서울고려대점,"멕시칸,브라질",4.2,9,https://place.map.kakao.com/688315439,서울 성북구 개운사길 52 1층,,070-4191-0502,고려대학교,37.5886262,127.0293685
756,마이셰프,이탈리안,4.0,12,https://place.map.kakao.com/848466596,서울 성북구 고려대로24가길 14-1,,070-7799-6768,고려대학교,37.59548849999999,126.995662
757,코케코코,"돈까스,우동",4.1,13,https://place.map.kakao.com/15608382,서울 동대문구 안암로24길 5 1층,,,고려대학교,37.5885264,127.0354388
758,감초식당,한식,2.9,88,https://place.map.kakao.com/21232071,서울 동대문구 약령서길 28,,02-962-4570,고려대학교,37.5795271,127.0362433
759,비나레스토랑 2호점,인도음식,5.0,16,https://place.map.kakao.com/27174790,서울 성북구 고려대로24길 3-42 2층,,02-928-5860,고려대학교,37.5859201,127.0296697
760,동해자연산회센타 해적수산,회,4.3,0,https://place.map.kakao.com/12247089,서울 동대문구 제기로 3-1,,02-953-9098,고려대학교,37.5865586,127.0334726
761,큰대문집,갈비,4.0,9,https://place.map.kakao.com/9546282,서울 성북구 종암로14길 6-21,영업시간 매일 11:30 ~ 21:30,02-913-0902,고려대학교,37.5962746,127.0361281
762,크치치킨 고려대본점,치킨,3.8,9,https://place.map.kakao.com/641407772,서울 동대문구 고산자로56길 7,월~토 14:00 ~ 00:30,02-957-9285,고려대학교,37.5880886,127.0377691
763,백미향 고려대점,중식,4.5,10,https://place.map.kakao.com/1134371524,서울 동대문구 안암로 140 KEBY타워 1층,,,고려대학교,37.587433,127.0341803
764,미각 고대본점,양꼬치,2.4,18,https://place.map.kakao.com/27380875,서울 성북구 고려대로24길 44,매일 00:00 ~ 24:00,02-927-8858,고려대학교,37.58416740000001,127.0293075
765,동선식당,갈비,4.6,129,https://place.map.kakao.com/399918679,서울 성북구 보문로30라길 9 1층,영업시간 매일 11:00 ~ 23:00,02-953-6632,고려대학교,37.5897991,127.0190968
766,연어사랑 고대점,"해물,생선",4.7,8,https://place.map.kakao.com/27232932,서울 동대문구 안암로22길 16 1층,영업시간 매일 11:00 ~ 22:00,02-928-8243,고려대학교,37.5879367,127.035494
767,카페 헤이피,커피전문점,4.5,38,https://place.map.kakao.com/1674338464,서울 동대문구 제기로2길 11 2층,영업시간 화~토 12:00 ~ 22:00,070-8733-3946,고려대학교,37.5858834,127.0333228
768,평범식당,"찌개,전골",3.6,16,https://place.map.kakao.com/322033066,서울 동대문구 제기로5길 35,영업시간 월~토 11:00 ~ 20:00,070-7817-9976,고려대학교,37.5879422,127.0351848
769,충주집,닭요리,4.8,8,https://place.map.kakao.com/8094273,서울 동대문구 제기로6길 5 1층,매일 15:00 ~ 05:00,02-923-1068,고려대학교,37.5861657,127.0345624
770,설빙 서울고대점,디저트카페,3.8,9,https://place.map.kakao.com/24483772,서울 성북구 고려대로24길 14 2층,영업시간 매일 10:30 ~ 22:30,070-8231-5157,고려대학교,37.5856144,127.0291925
771,두부촌,두부전문점,3.3,20,https://place.map.kakao.com/26974065,서울 성북구 안암로 43,영업시간 매일 11:00 ~ 22:00,02-922-1783,고려대학교,37.5811654,127.0268217
772,어머니대성집,해장국,3.4,220,https://place.map.kakao.com/907979960,서울 동대문구 왕산로11길 4,영업시간 화~토 05:00 ~ 22:00,02-923-1718,고려대학교,37.5774367,127.0285492
773,교촌치킨 안암점,치킨,3.2,3,https://place.map.kakao.com/10139496,서울 동대문구 안암로 122,영업시간 매일 12:00 ~ 24:00,02-923-3363,고려대학교,37.5860645,127.0327623
774,특별식당,일식,4.9,17,https://place.map.kakao.com/2040703324,서울 동대문구 제기로2길 15 1층,영업시간 매일 11:30 ~ 24:00 · 브레이크타임 매일 14:00 ~ 17:00,,고려대학교,37.5857415,127.0333688
775,카페루틴,카페,4.0,113,https://place.map.kakao.com/293334422,서울 성북구 보문로34가길 6 1층,,,고려대학교,37.5916709,127.0201106
776,아바이토종순대국 안암오거리점,순대,3.4,5,https://place.map.kakao.com/1831736172,서울 성북구 안암로9가길 80-17 1층,,02-928-3646,고려대학교,37.5827683,127.0286792
777,강다짐삼각김밥 고대점,분식,3.3,4,https://place.map.kakao.com/1523398613,서울 성북구 고려대로24길 23,,02-929-0498,고려대학교,37.589116,127.0182146
778,뚝닭,닭요리,4.6,17,https://place.map.kakao.com/2054623085,서울 동대문구 제기로5길 31 크림슨하우스 1층,,02-927-1900,고려대학교,37.5878503,127.0349641
779,한잔의 추억,"호프,요리주점",4.6,15,https://place.map.kakao.com/15997089,서울 성북구 고려대로26길 30,,02-3291-4848,고려대학교,37.5849151,127.029839
780,할머니냉면,냉면,3.5,174,https://place.map.kakao.com/10926416,서울 동대문구 왕산로37길 51,,02-963-5362,고려대학교,37.5822259,127.043698
781,탕화쿵푸마라탕 고려대점,중식,5.0,8,https://place.map.kakao.com/962124402,서울 성북구 고려대로27길 24-2 2층,,010-8792-5198,고려대학교,37.5873167,127.0298837
782,양자설렁탕,설렁탕,3.0,6,https://place.map.kakao.com/21327509,서울 성북구 종암로 25,,02-953-3234,고려대학교,37.6007609,127.0316233
783,역시커피,디저트카페,4.4,18,https://place.map.kakao.com/1261420085,서울 동대문구 회기로 28,,,고려대학교,37.5893054,127.0562544
784,금복식당,한식,5.0,9,https://place.map.kakao.com/21232037,서울 동대문구 안암로20길 16,,02-923-7844,고려대학교,37.5873227,127.0350049
785,태조감자국,감자탕,3.6,159,https://place.map.kakao.com/1755515956,서울 성북구 보문로34길 43 세학빌딩 1층,,02-921-7667,고려대학교,37.5907826,127.017715
786,나정순할매쭈꾸미,"해물,생선",4.1,468,https://place.map.kakao.com/27175293,서울 동대문구 무학로 144,,02-928-0231,고려대학교,37.5770555,127.0307346
787,신룽푸마라탕 고대점,중화요리,1.8,11,https://place.map.kakao.com/587518847,서울 성북구 고려대로24길 35 2층,,02-6404-2014,고려대학교,37.5846252,127.029545
788,만복식당,한식,4.8,13,https://place.map.kakao.com/1598858982,서울 성북구 개운사길 34,,02-922-2300,고려대학교,37.5878599,127.0294339
789,투썸플레이스 고려대법학관점,커피전문점,3.0,1,https://place.map.kakao.com/18410992,서울 성북구 안암로 145,,02-927-2379,고려대학교,37.5900117,127.0318586
790,투고샐러드 고려대점,양식,4.3,12,https://place.map.kakao.com/730606174,서울 성북구 고려대로28길 5,,02-953-6070,고려대학교,37.5960545,126.9926299
791,언제나만족 본점,"족발,보쌈",4.6,6,https://place.map.kakao.com/610932305,서울 동대문구 회기로 40,,02-963-4556,고려대학교,37.5910689,127.0408265
792,동대문엽기떡볶이 고려대점,떡볶이,1.3,5,https://place.map.kakao.com/15637404,서울 동대문구 안암로 138 1층,,02-922-8592,고려대학교,37.5872479,127.0339053
793,자스민,중화요리,3.0,7,https://place.map.kakao.com/12250954,서울 성북구 종암로5길 36,,02-929-8955,고려대학교,37.5943878,127.0339239
794,이수영피자 본점,피자,4.5,14,https://place.map.kakao.com/19133071,서울 동대문구 안암로24길 5,,02-911-2001,고려대학교,37.5885264,127.0354388
