name,category,rating,review,link,addr,hour,tel
멘쇼우라멘,일본식라면,3.9,94,https://place.map.kakao.com/1493535426,서울 관악구 남부순환로230길 25,,
하이밀제과,"제과,베이커리",0,0,https://place.map.kakao.com/8630604,서울 관악구 신림로3길 40,,02-873-7400
오늘그대와,이탈리안,2.5,150,https://place.map.kakao.com/1114713895,서울 관악구 관악로14길 65,,02-882-0303
브하브베이커리카페,"제과,베이커리",5,1,https://place.map.kakao.com/391175075,서울 관악구 대학7길 24,,070-7576-3386
대가왕돈카츠,"돈까스,우동",4.8,13,https://place.map.kakao.com/1602362139,서울 관악구 호암로22길 69,,02-888-1201
라페리체,이탈리안,4,70,https://place.map.kakao.com/898529579,서울 관악구 관악로14길 34 지하1층,,070-8773-1001
베이컨시,이탈리안,4.8,57,https://place.map.kakao.com/1370145039,서울 관악구 봉천로62길 5 옥산빌딩 지하1층,,
미미청,중화요리,3.3,89,https://place.map.kakao.com/1236336487,서울 관악구 남부순환로234길 21,,02-6015-8292
송가네감자탕보쌈,감자탕,5,0,https://place.map.kakao.com/718188699,서울 관악구 대학14길 7,,
근덕이삼척꽈배기,간식,5,0,https://place.map.kakao.com/108701400,서울 관악구 대학7길 7 1층,,0507-1444-2364
충청삼겹,삼겹살,4.4,163,https://place.map.kakao.com/1352257684,서울 관악구 남부순환로230길 15 1층,,02-876-8810
가산골,닭요리,4,0,https://place.map.kakao.com/1259938496,서울 관악구 낙성대로 76,,02-872-4556
모즈타파스라운지,양식,4.1,104,https://place.map.kakao.com/27388971,서울 관악구 남부순환로226길 36 지하 1층,,02-885-8910
안집,한정식,4.3,5,https://place.map.kakao.com/9913258,서울 관악구 관악로 128,,02-884-3505
덕봉식당,한식,3.4,24,https://place.map.kakao.com/571257623,서울 관악구 호암로24길 24 1층,,
샐러드버킷,샤브샤브,5,4,https://place.map.kakao.com/1301962502,서울 관악구 대학길 76,,
모두랑고시뷔페,한식뷔페,4.7,3,https://place.map.kakao.com/2041850706,서울 관악구 호암로26길 63 지하,,02-877-4657
스시스캔들,"초밥,롤",3.9,38,https://place.map.kakao.com/2105013505,서울 관악구 낙성대로 22-14 1층,,02-3285-6885
펠리치따,디저트카페,4.4,9,https://place.map.kakao.com/1079841682,서울 관악구 신림로12길 9,,02-885-5775
엘따뻬오,양식,4.1,71,https://place.map.kakao.com/2119986453,서울 관악구 봉천로 580 2층,,02-882-8835
미도정육식당,"육류,고기",2.9,21,https://place.map.kakao.com/26014179,서울 관악구 남부순환로248길 38,,
이레삼계탕,삼계탕,4.1,20,https://place.map.kakao.com/15284474,서울 관악구 봉천로 609,,02-877-8833
더진국 녹두거리점,국밥,2.6,6,https://place.map.kakao.com/2136742889,서울 관악구 신림로11길 17 1층,,02-871-9885
분짜하노이 서울대입구점,베트남음식,3.9,37,https://place.map.kakao.com/1138403559,서울 관악구 관악로 154 지하 1층,,02-882-4102
본가왕해물찜 신림녹두점,"해물,생선",4.5,5,https://place.map.kakao.com/26292177,서울 관악구 신림로 94,,02-885-7888
스타벅스 관악서울대입구R점,커피전문점,3.7,34,https://place.map.kakao.com/2074224653,서울 관악구 관악로 158 BS타워 1층,,1522-3232
컵앤커피,테마카페,0,0,https://place.map.kakao.com/1517363676,서울 관악구 신림로11길 139 1층,,02-886-6747
가마솥도시락,도시락,5,0,https://place.map.kakao.com/19748162,서울 관악구 대학7길 49,,02-888-3312
탑짜장,중화요리,3.3,1,https://place.map.kakao.com/11831023,서울 관악구 대학6길 13,,02-877-5049
이자카야잔잔 샤로수길점,일본식주점,3.8,42,https://place.map.kakao.com/1714588996,서울 관악구 남부순환로230길 22 1층,,02-877-0876
카페프레임,카페,4,87,https://place.map.kakao.com/948781290,서울 관악구 관악로14길 94 지하1층,영업시간 매일 12:00 ~ 22:00,02-6082-1049
우리설렁탕 신림점,설렁탕,2.5,30,https://place.map.kakao.com/13305311,서울 관악구 신림로 190,매일 00:00 ~ 24:00,02-886-9317
본죽 신림고시촌점,죽,4.6,0,https://place.map.kakao.com/7900596,서울 관악구 대학길 30,영업시간 매일 09:30 ~ 22:00,02-887-6288
참숯최가네고기집&정육,"육류,고기",4.2,4,https://place.map.kakao.com/1423199439,서울 관악구 대학길 52 1층,매일 10:30 ~ 02:00,02-877-2306
새실정원,카페,2.3,114,https://place.map.kakao.com/313757181,서울 관악구 관악로14길 103 2층,영업시간 매일 12:00 ~ 22:00,
흑염소전문식당,"육류,고기",5,0,https://place.map.kakao.com/1813533026,서울 관악구 관악로 104,,02-861-1818
스시건,"초밥,롤",3.3,10,https://place.map.kakao.com/1557148482,서울 관악구 호암로24길 35 청송빌딩 1층,영업시간 매일 11:00 ~ 21:00,02-871-8286
신전떡볶이 신림녹두점,떡볶이,2.5,5,https://place.map.kakao.com/27543920,서울 관악구 대학5길 8 1층,매일 11:00 ~ 01:00,02-875-0102
돼지네,삼겹살,4.2,38,https://place.map.kakao.com/8956221,서울 관악구 봉천로 594,월~토 17:00 ~ 01:00,02-886-0330
프랑스홍합집,양식,3.3,179,https://place.map.kakao.com/27178226,서울 관악구 관악로14길 22,영업시간 화~목 17:00 ~ 24:00,02-882-1705
이태리부대찌개 낙성대점,"찌개,전골",4.1,38,https://place.map.kakao.com/381030182,서울 관악구 봉천로 600 1층,영업시간 매일 11:00 ~ 22:00,070-7543-3368
스윗밸런스 샤로수점,양식,2.6,45,https://place.map.kakao.com/27177742,서울 관악구 관악로14길 99 1층,영업시간 매일 10:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-883-3225
이자카야 혼네,일본식주점,4.7,22,https://place.map.kakao.com/1500944707,서울 관악구 관악로14길 6-4 1층,영업시간 월~금 18:00 ~ 22:00,0506-614-2180
카페로프트,카페,3.8,0,https://place.map.kakao.com/21443291,서울 관악구 서림길 125,,02-882-1998
몽중인 kitchen&bar,중식,3.6,17,https://place.map.kakao.com/937528174,서울 관악구 관악로14가길 13 1층,월~토 18:00 ~ 03:00,
미친키친,"돈까스,우동",4.3,38,https://place.map.kakao.com/1351564381,서울 관악구 남부순환로 1913 2층,,02-878-3778
카페오아시아,커피전문점,0,0,https://place.map.kakao.com/1846070741,서울 관악구 신림로3길 35,,02-897-6595
다온김밥,분식,4.5,4,https://place.map.kakao.com/1557199804,서울 관악구 대학길 30 1층,,02-879-0991
고앤고 서울대입구점,"육류,고기",4.3,26,https://place.map.kakao.com/917075375,서울 관악구 관악로 136 1층,,02-877-8492
미소김밥,분식,5,4,https://place.map.kakao.com/625774841,서울 관악구 대학길 46 1층,,02-877-7001
콜롬버스스넥카,간식,0,0,https://place.map.kakao.com/26520442,서울 관악구 신림로3길 35 관악문화관도서관 내,,
몽닭발,닭요리,4.8,9,https://place.map.kakao.com/17127738,서울 관악구 신림로11길 11-9,,02-878-9982
파리바게뜨 서울대녹두점,"제과,베이커리",4.9,3,https://place.map.kakao.com/889589092,서울 관악구 대학길 17 1층,,02-872-8082
전주식당,한식,0,0,https://place.map.kakao.com/16587399,서울 관악구 신림로 23,,02-889-5030
코코이이,일본식주점,3.5,6,https://place.map.kakao.com/27149501,서울 관악구 대학길 37 2층,,02-6010-1147
봉봉돈까스,"돈까스,우동",5,0,https://place.map.kakao.com/17087137,서울 관악구 대학14길 22,,02-877-1409
도리도리하찌,닭요리,2.4,67,https://place.map.kakao.com/25067887,서울 관악구 관악로14길 77,,02-889-4490
경원치킨 본점,치킨,3.6,34,https://place.map.kakao.com/27580388,서울 관악구 봉천로 600-1,,02-876-3303
곱창대장 대학동점,"곱창,막창",5,3,https://place.map.kakao.com/983091544,서울 관악구 대학길 39-4,,02-875-2847
기꾸참치,참치회,4.2,5,https://place.map.kakao.com/25040811,서울 관악구 호암로26길 67,,
하우츠마라탕,중화요리,4.4,56,https://place.map.kakao.com/1398296744,서울 관악구 관악로14길 77,,02-886-6680
돈지산,"육류,고기",5,4,https://place.map.kakao.com/33130092,서울 관악구 호암로26길 71,,02-887-8288
생활맥주 서울대입구점,"호프,요리주점",4,58,https://place.map.kakao.com/1650804029,서울 관악구 관악로14가길 2 지하1층,,02-883-1777
탕가네 서울대점,"찌개,전골",4,2,https://place.map.kakao.com/20627061,서울 관악구 호암로24길 75,,02-872-3636
푸라닭치킨 서림점,치킨,5,1,https://place.map.kakao.com/500228994,서울 관악구 신림로 86,,02-883-9206
빨봉분식 서울대점,분식,1.9,5,https://place.map.kakao.com/27273268,서울 관악구 호암로24길 76 2층,,02-3285-5282
오렌지연필,카페,3,4,https://place.map.kakao.com/18826167,서울 관악구 남부순환로 1895,,02-6295-6000
순보보,퓨전한식,4.1,28,https://place.map.kakao.com/27094502,서울 관악구 봉천로62길 10,,02-883-9343
고요서울,디저트카페,2.7,149,https://place.map.kakao.com/2036725648,서울 관악구 남부순환로226길 31 2층,,02-876-1232
어부사시가,"해물,생선",4.4,110,https://place.map.kakao.com/285870106,서울 관악구 관악로14길 31,,02-877-9288
코우드,커피전문점,4.9,13,https://place.map.kakao.com/99776326,서울 관악구 인헌길 101 1층,,
두찜 서울신림점,닭요리,3.8,13,https://place.map.kakao.com/188440701,서울 관악구 서림길 119,,02-883-4708
포36거리 대학동점,동남아음식,4,14,https://place.map.kakao.com/11520645,서울 관악구 호암로24길 22 1층,,02-877-4282
스타벅스 낙성대역점,커피전문점,4.1,15,https://place.map.kakao.com/1870541602,서울 관악구 남부순환로 1908,,1522-3232
옛날포차 서울대역점,실내포장마차,0,0,https://place.map.kakao.com/27389700,서울 관악구 신림로7나길 42 1층,,
이디야커피 녹두거리점,커피전문점,2.1,0,https://place.map.kakao.com/27065188,서울 관악구 신림로 91,,02-882-3618
양자강,중화요리,3.2,2,https://place.map.kakao.com/12751926,서울 관악구 신림로 81,,02-888-8365
사케바히토리,일본식주점,5,40,https://place.map.kakao.com/1502395791,서울 관악구 낙성대로 22-11 1층,,010-9600-0941
소문난집,삼계탕,4,39,https://place.map.kakao.com/16381673,서울 관악구 인헌2길 8-2,,02-888-7745
동대문엽기떡볶이 신림녹두점,떡볶이,2.1,7,https://place.map.kakao.com/22052109,서울 관악구 신림로11길 9 1층,,02-872-8592
모모즉석떡볶이,떡볶이,3.3,29,https://place.map.kakao.com/20946263,서울 관악구 남부순환로246나길 19,,02-885-2497
마미쿡,햄버거,4.2,6,https://place.map.kakao.com/27293351,서울 관악구 신림로 120,,02-822-9472
토방닭한마리 본점,닭요리,3.8,16,https://place.map.kakao.com/21330287,서울 관악구 신림로22길 5,,02-874-6895
한술골목참치 낙성대점,참치회,3.7,33,https://place.map.kakao.com/679859146,서울 관악구 낙성대역길 69 1층,,
트라토리아초이,이탈리안,4.6,14,https://place.map.kakao.com/192253442,서울 관악구 호암로26길 49,,02-877-3770
신림왕돈까스,"돈까스,우동",2.7,3,https://place.map.kakao.com/16094415,서울 관악구 서림길 117,,070-7543-4282
딸랏롯빠이누들,태국음식,4.2,10,https://place.map.kakao.com/110650033,서울 관악구 관악로12길 113 1층,,0507-1464-4558
펭귄제과,"제과,베이커리",3.4,47,https://place.map.kakao.com/1435313590,서울 관악구 남부순환로228길 45,,070-8884-0311
화상손만두 낙성대점,분식,3.5,18,https://place.map.kakao.com/1104645895,서울 관악구 남부순환로244길 18,,02-3285-8842
옐로우버터드림,디저트카페,3.2,130,https://place.map.kakao.com/833711012,서울 관악구 관악로14나길 10 2층,,02-876-5533
새우당,"해물,생선",3.1,119,https://place.map.kakao.com/515921812,서울 관악구 남부순환로234길 19,영업시간 매일 12:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-3285-8292
라티놀 서울대본점,분식,2.8,33,https://place.map.kakao.com/11918742,서울 관악구 관악로 154-5,영업시간 매일 09:00 ~ 21:00,02-875-8285
이레김밥 봉천1호점,분식,2.9,16,https://place.map.kakao.com/15284014,서울 관악구 남부순환로246길 31,영업시간 월~토 06:00 ~ 22:00,02-878-1144
매일식당,한식,4.1,13,https://place.map.kakao.com/1148615268,서울 관악구 신림로 129,영업시간 월~토 10:40 ~ 19:30 · 브레이크타임 월~토 14:00 ~ 16:30,070-4110-1212
낙성대돈까스,"돈까스,우동",4.1,19,https://place.map.kakao.com/27509674,서울 관악구 인헌길 15 1층,"영업시간 월,수,목,금,토,일 11:30 ~ 21:00 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 16:00",02-871-0790
오신매운갈비찜 서울대입구점,갈비,4.4,57,https://place.map.kakao.com/25815680,서울 관악구 남부순환로230길 14,영업시간 매일 12:00 ~ 24:00,02-884-5253
순천전통순대국,순대,4.2,13,https://place.map.kakao.com/23957029,서울 관악구 낙성대로4가길 10,,02-884-0525
국수나무 신림녹두거리점,국수,4.5,2,https://place.map.kakao.com/1378440181,서울 관악구 대학길 59 A동 B1층,영업시간 월~토 11:00 ~ 21:00,02-6953-6730
전설애국밥,국밥,3.5,14,https://place.map.kakao.com/166003229,서울 관악구 호암로26길 61,"영업시간 월,화,수,목,금,일 10:00 ~ 24:00",02-882-1801
고기박사 서울대점,"육류,고기",3.8,41,https://place.map.kakao.com/356163142,서울 관악구 남부순환로 1874 화창빌딩 1층,매일 00:00 ~ 24:00,02-871-1101
코바코 서울대점,"돈까스,우동",3.1,2,https://place.map.kakao.com/13016201,서울 관악구 신림로 73,"영업시간 월,화,목,금,토,일 10:30 ~ 21:00",02-882-8288
오인자아구찜,아구,3.7,77,https://place.map.kakao.com/26451876,서울 관악구 남부순환로 1924,영업시간 매일 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 16:30,02-882-8422
가마로강정 녹두거리점,닭강정,2.4,4,https://place.map.kakao.com/730436367,서울 관악구 대학길 47 1층,매일 14:00 ~ 01:00,02-882-9282
왕짜장 신림점,중화요리,3.3,2,https://place.map.kakao.com/16682186,서울 관악구 신림로17길 72,,02-882-8805
커피나무 낙성대역점,카페,2.9,10,https://place.map.kakao.com/1825645668,서울 관악구 봉천로 569 팬컴빌딩 1층,영업시간 월~금 08:30 ~ 23:00,02-877-0210
문득,이탈리안,3,182,https://place.map.kakao.com/1223991903,서울 관악구 관악로14길 8,영업시간 매일 11:30 ~ 22:00,02-882-2186
이삭토스트 신림9동서울대점,토스트,2,3,https://place.map.kakao.com/19031968,서울 관악구 대학길 21,영업시간 월~토 10:00 ~ 21:00,02-878-1621
돈까스랑밥이랑,분식,5,1,https://place.map.kakao.com/1082779977,서울 관악구 신림로11길 56,,
얼큰수제비해물칼국수,수제비,5,3,https://place.map.kakao.com/1505886914,서울 관악구 관악로 113 1층,,02-888-0712
뉴욕택시디저트,디저트카페,4.8,40,https://place.map.kakao.com/820394456,서울 관악구 남부순환로 1870 1층,영업시간 월~토 11:00 ~ 22:00,070-8711-1013
버거킹 낙성대점,패스트푸드,2.1,11,https://place.map.kakao.com/2027883306,서울 관악구 남부순환로 1934 1층,영업시간 매일 09:00 ~ 23:00,070-7438-8235
따로닭 신림1호점,치킨,4.8,0,https://place.map.kakao.com/1952654621,서울 관악구 대학길 47 1층,월~목 16:00 ~ 01:00,02-873-7727
낙성기사식당,기사식당,4.3,26,https://place.map.kakao.com/16846910,서울 관악구 봉천로 550,영업시간 월~토 10:00 ~ 21:30,02-883-1819
홍콩반점0410 신림고시촌점,중화요리,2.5,5,https://place.map.kakao.com/18583196,서울 관악구 호암로24길 66 2층,영업시간 매일 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 16:00,02-877-0410
떡본김에분식,분식,3.7,6,https://place.map.kakao.com/21572033,서울 관악구 호암로22길 81 1층,,
맨프롬오키나와,일본식주점,3.6,29,https://place.map.kakao.com/1196077786,서울 관악구 관악로12길 30,화~일 18:00 ~ 02:00,
페리카나 신림2점,치킨,3.5,1,https://place.map.kakao.com/1816705288,서울 관악구 대학길 70,,02-876-4811
BHC치킨 대학동점,치킨,2.6,0,https://place.map.kakao.com/1218284314,서울 관악구 호암로24길 52 1층,영업시간 매일 12:00 ~ 24:00,02-875-2077
사시사철흑염소오리,오리,3.4,6,https://place.map.kakao.com/14602460,서울 관악구 남부순환로 1888 1층,영업시간 매일 10:30 ~ 22:00,02-877-5247
샤로스톤,"스테이크,립",3.6,62,https://place.map.kakao.com/13351560,서울 관악구 관악로14길 63,영업시간 매일 16:00 ~ 24:00,02-885-8292
망원동티라미수 샤로수길점,"제과,베이커리",2.5,124,https://place.map.kakao.com/326221389,서울 관악구 관악로14길 30,,
투고샐러드 서울대입구점,양식,3.8,25,https://place.map.kakao.com/1884898904,서울 관악구 남부순환로234길 34 1층,,02-882-0309
태능숯불갈비,갈비,3.2,3,https://place.map.kakao.com/16528182,서울 관악구 낙성대로 34,,02-874-9222
저스트로맨틱,카페,5,28,https://place.map.kakao.com/1289020581,서울 관악구 신림로 134 1층,,
피자스쿨 신림9동점,피자,2.4,3,https://place.map.kakao.com/11869322,서울 관악구 대학6길 2,,02-877-1192
딱좋아,회,2.4,25,https://place.map.kakao.com/20946269,서울 관악구 인헌2길 20,,02-877-1589
버거펍,햄버거,4.8,1,https://place.map.kakao.com/42160281,서울 관악구 대학7길 17 1층,,02-888-2085
호부침개,한식,4.6,4,https://place.map.kakao.com/12224301,서울 관악구 대학5길 14,,02-887-4282
안심탕수육,분식,5,1,https://place.map.kakao.com/443995705,서울 관악구 신림로11길 41,,02-882-3711
정도참치,참치회,3.7,25,https://place.map.kakao.com/53908339,서울 관악구 봉천로 594 2층,,070-4125-7865
흑룡강,중화요리,2.3,8,https://place.map.kakao.com/13287208,서울 관악구 낙성대로 22-1,,02-886-8556
태기산더덕순대 낙성대점,순대,4.1,21,https://place.map.kakao.com/26376963,서울 관악구 봉천로 592,,02-875-5377
영등포여로집 관악점,한식,0,0,https://place.map.kakao.com/773111837,서울 관악구 대학길 65,,02-877-1971
안녕닭 신림점,치킨,4.5,0,https://place.map.kakao.com/506037463,서울 관악구 대학5길 21,,070-8285-7013
안녕과자점,"제과,베이커리",3.2,133,https://place.map.kakao.com/1805546225,서울 관악구 남부순환로228길 20 1층,,02-3285-0908
종로계림닭도리탕원조 서울대입구점,닭요리,3.1,77,https://place.map.kakao.com/1253142556,서울 관악구 관악로 152 2층,,02-877-3063
백채김치찌개 대학동점,"찌개,전골",2.8,29,https://place.map.kakao.com/1693601178,서울 관악구 호암로24길 22,,02-871-3620
서오릉피자 관악점,피자,4.8,33,https://place.map.kakao.com/512017232,서울 관악구 남부순환로 1925 1층,,02-875-1600
네모네모,디저트카페,5,5,https://place.map.kakao.com/1015534272,서울 관악구 낙성대로3길 33-14 1층,,070-7626-9860
심가면옥,냉면,2.3,10,https://place.map.kakao.com/16527144,서울 관악구 신림로 121,,02-887-2777
역전할머니맥주 신림녹두점,"호프,요리주점",3,4,https://place.map.kakao.com/1488034452,서울 관악구 호암로24길 65 1층,,02-877-6544
달달가게,"제과,베이커리",4,5,https://place.map.kakao.com/2037525168,서울 관악구 대학7길 21,,02-6403-1177
킹콩부대찌개 대학동점,"찌개,전골",3.4,2,https://place.map.kakao.com/27450588,서울 관악구 대학길 18 2층,,02-883-4314
베어문,카페,4.9,20,https://place.map.kakao.com/1876455914,서울 관악구 호암로22길 29 1층,,070-4177-0785
이태리파파,피자,4.7,99,https://place.map.kakao.com/1924197516,서울 관악구 관악로12길 3-8 1층,,02-886-9993
파파존스 서울대점,피자,2.8,1,https://place.map.kakao.com/11225475,서울 관악구 신림로 90 대신빌딩2층,,02-887-8081
리춘시장 샤로수길지점,중화요리,3.8,50,https://place.map.kakao.com/1211015576,서울 관악구 관악로14길 22,,02-6448-0410
나에게오는길,카페,3.8,95,https://place.map.kakao.com/461426343,서울 관악구 관악로14길 82 2층,,010-6831-0423
쏙만두플러스,분식,0,0,https://place.map.kakao.com/811855934,서울 관악구 신림로3가길 63 1층,,
김가네 서울대점,분식,2,1,https://place.map.kakao.com/11017640,서울 관악구 신림로 91 2호,,02-884-8806
홍오로,"해물,생선",3.6,16,https://place.map.kakao.com/13321666,서울 관악구 호암로24길 46,,02-888-6675
배스킨라빈스 신림남부점,아이스크림,1.5,6,https://place.map.kakao.com/1866581274,서울 관악구 신림로 115,,02-878-3133
쁘띠크,"제과,베이커리",3.1,117,https://place.map.kakao.com/477998437,서울 관악구 관악로12길 58-2 101호,,
카페내자리,카페,4.5,1,https://place.map.kakao.com/815861575,서울 관악구 관악로5길 30 101호,,02-2088-5833
곱창집 신림점,"곱창,막창",2.3,6,https://place.map.kakao.com/2131390701,서울 관악구 대학길 52,,070-8866-9288
아나타노로바다야끼,일식,4.8,53,https://place.map.kakao.com/512284028,서울 관악구 관악로14길 88,,02-875-0967
카페딜,카페,5,1,https://place.map.kakao.com/574527968,서울 관악구 대학5길 21 2층,,02-882-1193
알촌 신림점,한식,3.5,9,https://place.map.kakao.com/20293204,서울 관악구 호암로24길 55,,02-882-5659
에그썸,양식,3.3,227,https://place.map.kakao.com/29164732,서울 관악구 남부순환로234길 28 1층,,02-6465-2442
삼봉 신림본점,한식,4.3,3,https://place.map.kakao.com/26434710,서울 관악구 호암로24길 63,,02-888-7007
참나라장작구이삼계탕 서울대점,"육류,고기",1.7,2,https://place.map.kakao.com/652668522,서울 관악구 관악로 112,,02-877-1991
한솥도시락 신림고시촌점,도시락,2.2,0,https://place.map.kakao.com/11634891,서울 관악구 호암로24길 77,,02-886-9949
커피버넷,커피전문점,4.3,15,https://place.map.kakao.com/27494808,서울 관악구 봉천로 595 1층,,070-8106-4175
우마이텐,일본식라면,3.4,18,https://place.map.kakao.com/27280236,서울 관악구 봉천로 596,,02-6092-9992
라빈느,카페,5,3,https://place.map.kakao.com/20247657,서울 관악구 신림로17길 57,,070-4127-0506
오거트,카페,3.4,25,https://place.map.kakao.com/360780210,서울 관악구 관악로10길 31-20,영업시간 수~토 14:00 ~ 17:00,
투썸플레이스 신림녹두거리점,커피전문점,2,1,https://place.map.kakao.com/1302305801,"서울 관악구 신림로 127 1층 103,104호",매일 08:00 ~ 01:00,02-877-2525
오늘와인한잔 서울대역1번출구점,와인바,2.6,50,https://place.map.kakao.com/1692311264,서울 관악구 남부순환로234길 18 1층,매일 15:00 ~ 03:00,02-883-1587
투썸플레이스 서울대입구역점,커피전문점,2.1,19,https://place.map.kakao.com/27324791,서울 관악구 관악로 157,"영업시간 월,화,수,목,일 08:00 ~ 24:00",02-882-5474
카페인,커피전문점,4.6,3,https://place.map.kakao.com/1202064700,서울 관악구 호암로24길 48,영업시간 월~토 07:00 ~ 23:00,
왕갈비식당,갈비,4.2,1,https://place.map.kakao.com/11341728,서울 관악구 신림로 97,,
하라고지페,와인바,4.6,62,https://place.map.kakao.com/1141033777,서울 관악구 관악로14길 106 지층,매일 19:00 ~ 02:00,010-7348-2782
써브웨이 낙성대역점,샌드위치,3,20,https://place.map.kakao.com/2093495429,서울 관악구 남부순환로 1904 1층 102호,영업시간 매일 08:00 ~ 23:00,02-877-6687
피자마루 신림녹두점,피자,4,4,https://place.map.kakao.com/12526377,서울 관악구 호암로22길 76,영업시간 매일 11:00 ~ 24:00,02-886-1082
호랑이면,한식,3.8,83,https://place.map.kakao.com/1979253774,서울 관악구 남부순환로234길 27,,
함흥냉면,냉면,3.8,9,https://place.map.kakao.com/16883945,서울 관악구 봉천로 586,영업시간 매일 10:00 ~ 22:00,02-885-7672
반조,카페,4.7,18,https://place.map.kakao.com/26949794,서울 관악구 관악로12길 11 2층,영업시간 화~토 11:00 ~ 23:00,02-6013-2190
십장생베이커리,"제과,베이커리",4.7,20,https://place.map.kakao.com/1126750690,서울 관악구 관악로6길 94 1층,,02-875-0103
미스사이공 낙성대점,동남아음식,3.8,16,https://place.map.kakao.com/256202067,서울 관악구 봉천로 601 1층,영업시간 매일 11:00 ~ 22:00,02-887-0420
토마토김밥 신림점,분식,2.3,2,https://place.map.kakao.com/21409251,서울 관악구 대학5길 13,,02-874-5336
김창일스시,"초밥,롤",3.5,32,https://place.map.kakao.com/27509604,서울 관악구 인헌길 7 1층,,02-3285-4824
도미노피자 신림점,피자,1.8,12,https://place.map.kakao.com/20281417,서울 관악구 신림로 123,영업시간 매일 11:00 ~ 22:00,02-882-3081
써브웨이 서울대점,샌드위치,3.7,22,https://place.map.kakao.com/13081841,서울 관악구 관악로 156 호윤빌딩 1층,영업시간 매일 08:00 ~ 22:50,02-887-6887
못골낙곱새,"해물,생선",4.6,32,https://place.map.kakao.com/598996305,서울 관악구 남부순환로 1936 벽천빌딩 1층,"영업시간 월,수,목,금,토,일 11:30 ~ 23:00 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 16:00",02-6405-1977
연탄부락 낙성대점,"육류,고기",4.4,56,https://place.map.kakao.com/16853601,서울 관악구 남부순환로 1891,매일 16:00 ~ 03:00,02-885-8158
파스타임,이탈리안,5,0,https://place.map.kakao.com/459110545,서울 관악구 신림로11길 31 1층,"영업시간 월,수,목,금,토,일 11:00 ~ 20:00",02-3285-1088
그날의브런치,음식점,2.6,92,https://place.map.kakao.com/294428483,서울 관악구 남부순환로230길 48,"영업시간 월~목 10:30 ~ 19:30 · 브레이크타임 월,화,수,목,금,일 16:00 ~ 17:00",02-877-5996
조선펍에디,"호프,요리주점",4.4,42,https://place.map.kakao.com/1162794104,서울 관악구 남부순환로224길 31 지하 1층,매일 18:00 ~ 02:00,
고메스테이크 관악점,"스테이크,립",0,0,https://place.map.kakao.com/95505791,서울 관악구 대학길 65,,
문득낙성,디저트카페,3.5,72,https://place.map.kakao.com/239960824,서울 관악구 남부순환로 1929-9 102호,영업시간 매일 10:00 ~ 24:00,
죠스떡볶이 신림녹두점,떡볶이,2.9,4,https://place.map.kakao.com/13042715,서울 관악구 대학길 36,영업시간 매일 11:00 ~ 23:00,02-874-1236
백순대본가새맛,순대,0,0,https://place.map.kakao.com/1040427855,서울 관악구 대학길 65,,
깐족깐족,"족발,보쌈",4.2,45,https://place.map.kakao.com/699657664,서울 관악구 인헌길 9,영업시간 월~토 12:00 ~ 24:00,02-875-3369
장수떡집,"떡,한과",0,0,https://place.map.kakao.com/16502501,서울 관악구 신림로11길 39,,02-876-3509
배영만당진아구동태찜탕 낙성대점,한식,3.5,9,https://place.map.kakao.com/1662441502,서울 관악구 봉천로 560 1층,매일 00:00 ~ 24:00,02-872-7978
쭈앤쭈,한식,3.5,86,https://place.map.kakao.com/1687070813,서울 관악구 관악로14길 11 1층,,02-6448-7997
황제짬뽕,중화요리,3.8,5,https://place.map.kakao.com/1061246564,서울 관악구 호암로26길 48,,02-871-4855
토끼네마굿간,이탈리안,3.6,84,https://place.map.kakao.com/1724575777,서울 관악구 남부순환로230길 28 2층,,02-879-0911
포크&누들,"돈까스,우동",3.3,5,https://place.map.kakao.com/2085053369,서울 관악구 대학7길 17,,02-872-5703
와인낫,와인바,0,22,https://place.map.kakao.com/394261348,서울 관악구 낙성대역길 69 1층 10호,,010-5253-2758
왕돈까스왕냉면 낙성대점,"돈까스,우동",3.9,23,https://place.map.kakao.com/14935629,서울 관악구 봉천로 584,,02-886-9297
호타루,일본식주점,3.4,28,https://place.map.kakao.com/19567618,서울 관악구 쑥고개로 139 지하1층,,
다락원,한정식,4.1,8,https://place.map.kakao.com/1862013079,서울 관악구 호암로26가길 25,,02-865-8021
술렁술렁,한식,3.3,5,https://place.map.kakao.com/20438466,서울 관악구 대학5길 13 1층,,02-885-7263
와인창고잡,와인바,4.3,46,https://place.map.kakao.com/23326303,서울 관악구 남부순환로226길 31 1층,,
콩심 서울대학동점,국밥,3,5,https://place.map.kakao.com/254733585,서울 관악구 신림로11길 12,,02-877-7997
더벤티 신림녹두거리점,커피전문점,2.8,2,https://place.map.kakao.com/1355538262,서울 관악구 대학길 35 1층,,
링고 3호점,"호프,요리주점",4.5,17,https://place.map.kakao.com/24944419,서울 관악구 봉천로 518-4 2층,,070-7576-2367
바바플,간식,2.6,15,https://place.map.kakao.com/658787789,서울 관악구 호암로24길 55,,
